Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score
Palbociclib,1054,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,4.50457755,0.989862482,10,0.022995928,0.650917721
Palbociclib,1054,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,3.665739969,0.956213107,10,0.075867483,0.122569095
Palbociclib,1054,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,5.018678111,0.984425183,10,0.062174108,0.974728112
Palbociclib,1054,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,4.947957379,0.984220973,10,0.086501257,0.930184087
Palbociclib,1054,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,6.9898021,0.978501912,10,0.043524007,2.216256478
Dactolisib,1057,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,-0.65405462,0.936307885,0.25,0.030512268,0.599159467
Dactolisib,1057,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,-1.509437943,0.857621711,0.25,0.096267192,0.000899805
Dactolisib,1057,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,-2.406385807,0.785255936,0.25,0.082498159,-0.626430318
Dactolisib,1057,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,-0.429299767,0.935741357,0.25,0.040906739,0.756354211
Dactolisib,1057,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,0.978207125,0.962324639,0.25,0.112425664,1.740772044
Dactolisib,1057,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,-0.144901418,0.952682969,0.25,0.03946986,0.955263934
Dactolisib,1057,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,0.29406763,0.964441698,0.25,0.037531784,1.262281229
Dactolisib,1057,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,-0.084662816,0.954202829,0.25,0.022653554,0.997395134
Dactolisib,1057,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,-3.521118073,0.672504139,0.25,0.123025489,-1.406080015
Dactolisib,1057,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,0.93366138,0.961247187,0.25,0.01989709,1.709616512
Dactolisib,1057,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,-2.79042971,0.781506259,0.25,0.100388144,-0.895032674
Dactolisib,1057,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,-0.519932367,0.889020297,0.25,0.074578645,0.692965286
Dactolisib,1057,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,2.671528607,0.978567799,0.25,0.061593051,2.925090127
Dactolisib,1057,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,-2.355983214,0.796688836,0.25,0.066611937,-0.591178476
Dactolisib,1057,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,0.322827258,0.977095353,0.25,0.028478073,1.282395867
Dactolisib,1057,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,-0.234781314,0.921276433,0.25,0.048334818,0.892401455
Dactolisib,1057,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,-2.539411137,0.767379164,0.25,0.089357504,-0.719468944
Dactolisib,1057,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,-0.629255191,0.942862425,0.25,0.042954267,0.61650432
Dactolisib,1057,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,-2.891339264,0.749903317,0.25,0.104870316,-0.965609355
Dactolisib,1057,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,-2.495881934,0.770701576,0.25,0.088213152,-0.689024387
Dactolisib,1057,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,-0.616434932,0.92808896,0.25,0.063784404,0.625470878
Dactolisib,1057,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,-2.193390187,0.824203524,0.25,0.066273476,-0.477460045
Dactolisib,1057,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,-1.188868043,0.900844725,0.25,0.085268342,0.225108104
Dactolisib,1057,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,-0.817072324,0.924422004,0.25,0.028423323,0.485144015
Dactolisib,1057,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,-1.097432891,0.934259124,0.25,0.133708017,0.289058338
Dactolisib,1057,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,-2.267255293,0.79528114,0.25,0.044765524,-0.529121694
Dactolisib,1057,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,-0.917979477,0.91635095,0.25,0.106098909,0.414569013
Dactolisib,1057,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,-0.275304527,0.942246152,0.25,0.024713247,0.864059304
Dactolisib,1057,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,1.579221715,0.94643908,0.25,0.067184556,2.161124856
Dactolisib,1057,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,-1.044760843,0.92211823,0.25,0.050581684,0.325897449
Dactolisib,1057,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,1.275464952,0.990541997,0.25,0.044488095,1.948675755
Dactolisib,1057,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,-2.564361013,0.767274648,0.25,0.055019062,-0.736919021
Dactolisib,1057,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,0.260746567,0.952606155,0.25,0.074202808,1.2389763
Dactolisib,1057,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,0.987495434,0.969499377,0.25,0.0258437,1.747268337
Dactolisib,1057,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,0.045937501,0.955665609,0.25,0.06512717,1.088737693
Dactolisib,1057,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,0.591704495,0.970526206,0.25,0.052018352,1.470450042
Dactolisib,1057,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,-1.015330629,0.885025571,0.25,0.062840808,0.346481098
Dactolisib,1057,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,-1.99793456,0.80860409,0.25,0.083223376,-0.340757336
Dactolisib,1057,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,-0.804858993,0.936373328,0.25,0.025607543,0.493686084
Dactolisib,1057,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,-0.965169822,0.903650446,0.25,0.042969077,0.381563834
Dactolisib,1057,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,-0.715480482,0.913812219,0.25,0.071243816,0.556197891
Dactolisib,1057,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,-2.148024432,0.808213143,0.25,0.093787732,-0.445730994
Dactolisib,1057,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,-2.118381443,0.830937197,0.25,0.088917519,-0.424998529
Dactolisib,1057,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,-1.75084667,0.812622165,0.25,0.087312121,-0.167942747
Dactolisib,1057,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,1.357166658,0.959316373,0.25,0.050657424,2.005818364
Dactolisib,1057,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,1.474466748,0.98270601,0.25,0.04619402,2.087858673
Dactolisib,1057,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,-2.2304328,0.823027315,0.25,0.118765834,-0.503367846
Dactolisib,1057,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,-1.641261109,0.842821888,0.25,0.085777393,-0.09129802
Dactolisib,1057,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,-2.221241109,0.836896341,0.25,0.099178369,-0.496939128
Dactolisib,1057,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,-2.087550908,0.835066629,0.25,0.062976726,-0.403435488
Dactolisib,1057,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,-0.055754112,0.965097586,0.25,0.105207495,1.017614036
Dactolisib,1057,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,0.393342424,0.889142329,0.25,0.046974472,1.331714551
Dactolisib,1057,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,-0.056048644,0.955889731,0.25,0.047435332,1.017408038
Dactolisib,1057,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,-2.469299661,0.784107299,0.25,0.081636882,-0.670432603
Dactolisib,1057,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,-1.034571665,0.902568786,0.25,0.049237838,0.333023814
Dactolisib,1057,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,-1.850339876,0.844127002,0.25,0.08595752,-0.237528826
Dactolisib,1057,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,0.32170718,0.904333085,0.25,0.049482806,1.281612478
Pictilisib,1058,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,0.679466541,0.765476248,10,0.074805356,-0.428047189
Pictilisib,1058,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,0.549113519,0.736734012,10,0.129955216,-0.531227464
Pictilisib,1058,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,-0.449025218,0.633351511,10,0.087077333,-1.321299132
Pictilisib,1058,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,0.824354474,0.772633608,10,0.096999836,-0.313361878
Pictilisib,1058,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,3.416844535,0.929171845,10,0.092554313,1.738710516
Pictilisib,1058,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,3.788530158,0.965385119,10,0.090059383,2.032916391
Pictilisib,1058,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,2.938834094,0.932212087,10,0.158750028,1.360343769
Pictilisib,1058,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,2.750029456,0.956331532,10,0.025804057,1.210896413
Pictilisib,1058,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,1.900930149,0.876390993,10,0.07266132,0.538796151
Pictilisib,1058,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.020953431,0.911671103,10,0.085566028,1.425344915
Pictilisib,1058,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,-0.786633627,0.679902839,10,0.060803705,-1.58853136
Pictilisib,1058,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.258438888,0.960622904,10,0.021202994,2.404870269
Pictilisib,1058,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,4.402970395,0.961910342,10,0.052603902,2.519273451
Pictilisib,1058,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,0.235915274,0.71181899,10,0.105921554,-0.779137951
Pictilisib,1058,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,3.684766912,0.972586622,10,0.058412458,1.950783118
Pictilisib,1058,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,0.666560489,0.740611799,10,0.099980711,-0.438262909
Pictilisib,1058,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,0.544457325,0.736370417,10,0.086536525,-0.534913051
Pictilisib,1058,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,2.12940342,0.89843867,10,0.078950819,0.719643014
Pictilisib,1058,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,2.918947185,0.951149495,10,0.055035594,1.344602387
Pictilisib,1058,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,0.371830709,0.733479802,10,0.110294279,-0.671554776
Pictilisib,1058,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,-0.338385769,0.706343893,10,0.050957753,-1.233723036
Pictilisib,1058,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,1.470486312,0.833018801,10,0.096176851,0.198080509
Pictilisib,1058,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,2.598810064,0.92314483,10,0.094894162,1.091199468
Pictilisib,1058,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,0.818290642,0.77658511,10,0.109392207,-0.318161674
Pictilisib,1058,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,2.664144046,0.955641732,10,0.047297617,1.142914251
Pictilisib,1058,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,2.234567801,0.961730666,10,0.082011452,0.802885347
Pictilisib,1058,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,1.127583728,0.792849256,10,0.066033323,-0.073342296
Pictilisib,1058,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,2.245811694,0.936589126,10,0.016021601,0.811785394
Pictilisib,1058,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,0.030631038,0.756792179,10,0.093355661,-0.941629649
Pictilisib,1058,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,3.838049727,0.909109787,10,0.068095085,2.072113355
Pictilisib,1058,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,1.153788301,0.817942557,10,0.111979405,-0.052600199
Pictilisib,1058,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,3.125077466,0.977119676,10,0.046163752,1.507763768
Pictilisib,1058,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,0.487895317,0.732487993,10,0.12996182,-0.579684422
Pictilisib,1058,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,3.765239484,0.952528598,10,0.133979785,2.014480775
Pictilisib,1058,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.288151774,0.932881431,10,0.149656053,1.636844411
Pictilisib,1058,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,3.648499976,0.976606891,10,0.045845216,1.922076208
Pictilisib,1058,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,2.437016095,0.941075886,10,0.093365128,0.96313227
Pictilisib,1058,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,2.012597317,0.900079529,10,0.058312848,0.627185734
Pictilisib,1058,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,0.656684328,0.798345941,10,0.083206111,-0.446080335
Pictilisib,1058,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,0.841953192,0.7872223,10,0.164934879,-0.299431703
Pictilisib,1058,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,4.458223626,0.985456959,10,0.090021926,2.563008867
Pictilisib,1058,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,1.59811821,0.835644009,10,0.132295303,0.299106893
Pictilisib,1058,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,2.345775588,0.927024022,10,0.047026715,0.890911309
Pictilisib,1058,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,0.26153846,0.720653732,10,0.148673803,-0.758856047
Pictilisib,1058,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,0.308968652,0.752148812,10,0.042772642,-0.721312919
Pictilisib,1058,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,4.156386967,0.959914952,10,0.03757846,2.324091587
Pictilisib,1058,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,2.123788056,0.877991078,10,0.136509197,0.715198201
Pictilisib,1058,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,1.743209217,0.867605765,10,0.095209354,0.413952945
Pictilisib,1058,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,1.794071315,0.842257783,10,0.096933593,0.454212582
Pictilisib,1058,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,-0.086220097,0.687466719,10,0.137573843,-1.034122574
Pictilisib,1058,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,0.943069319,0.858567807,10,0.07246258,-0.219393744
Pictilisib,1058,COR-L95,1297439,SCLC,lung,lung_small_cell_carcinoma,1.921216372,0.888027052,10,0.145082894,0.554853609
Pictilisib,1058,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,1.952214589,0.885988918,10,0.116711383,0.57939009
Pictilisib,1058,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,2.699703097,0.836313621,10,0.092953765,1.171060838
Pictilisib,1058,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,2.487839951,0.947470186,10,0.072986673,1.003361636
Pictilisib,1058,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,0.544256668,0.743422489,10,0.091460793,-0.53507188
Pictilisib,1058,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,1.284399395,0.814933576,10,0.131344917,0.050784352
Pictilisib,1058,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,0.807827215,0.771314945,10,0.076506907,-0.326443946
Pictilisib,1058,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,1.061792252,0.743293039,10,0.076198058,-0.125419206
Selumetinib,1062,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.773780726,0.985094292,10,0.019196295,0.830460099
Selumetinib,1062,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.143880768,0.978144192,10,0.038317708,1.041111385
Selumetinib,1062,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,5.499463138,0.985430239,10,0.03170383,1.24349959
Selumetinib,1062,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,3.971078865,0.961594162,10,0.059393314,0.373583148
Selumetinib,1062,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,6.553572384,0.988971102,10,0.023356714,1.843471063
Selumetinib,1062,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,5.35254088,0.989216934,10,0.024845597,1.159875275
Selumetinib,1062,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,4.996428625,0.984193565,10,0.028997994,0.957185472
Selumetinib,1062,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,4.366200228,0.974910732,10,0.049945201,0.598475916
Selumetinib,1062,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,4.911653853,0.986638563,10,0.029957788,0.908933884
Selumetinib,1062,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,6.145680322,0.98552577,10,0.028612532,1.611309546
Selumetinib,1062,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,3.963205019,0.988953532,10,0.113717687,0.36910156
Selumetinib,1062,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,2.054116013,0.817854513,10,0.116709187,-0.71750208
Selumetinib,1062,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,5.402873971,0.963601002,10,0.09414506,1.188523557
Selumetinib,1062,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,4.716153787,0.9781838,10,0.04938751,0.797660349
Selumetinib,1062,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,4.940972405,0.99067247,10,0.02540108,0.92562124
Selumetinib,1062,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,5.501853236,0.977605236,10,0.034382021,1.244859971
Selumetinib,1062,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,4.460662372,0.964986924,10,0.081132422,0.652241303
Selumetinib,1062,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,4.943889979,0.989439135,10,0.027820716,0.927281847
Selumetinib,1062,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,4.606662756,0.971638604,10,0.08481757,0.735340912
Selumetinib,1062,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,3.940743511,0.97047795,10,0.028209636,0.356317056
Selumetinib,1062,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,5.983226007,0.987646288,10,0.025911292,1.51884479
Selumetinib,1062,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,4.577759614,0.976548673,10,0.021647517,0.718889998
Selumetinib,1062,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,3.379569307,0.952072655,10,0.044896984,0.036911344
Selumetinib,1062,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,5.006442925,0.985842402,10,0.076251355,0.962885351
Selumetinib,1062,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,4.965692741,0.985906612,10,0.059653213,0.93969141
Selumetinib,1062,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,4.563221972,0.991817314,10,0.093501656,0.710615551
Selumetinib,1062,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,5.634677489,0.985347512,10,0.030964372,1.32046007
Selumetinib,1062,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,4.514864904,0.977936679,10,0.095403596,0.68309197
Selumetinib,1062,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,3.451499103,0.943779764,10,0.078555928,0.077851907
Selumetinib,1062,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,5.733184276,0.956966489,10,0.049857877,1.376527562
Selumetinib,1062,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,4.411860764,0.983308974,10,0.091192892,0.624464702
Selumetinib,1062,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,2.791444593,0.931681163,10,0.088624742,-0.297833894
Selumetinib,1062,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,3.886279861,0.950940091,10,0.073177503,0.325317768
Selumetinib,1062,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,3.379852019,0.9311208,10,0.07455235,0.037072257
Selumetinib,1062,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.680657023,0.940792212,10,0.048230127,0.208282615
Selumetinib,1062,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,4.412015969,0.973614237,10,0.067619391,0.624553041
Selumetinib,1062,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,5.347160976,0.987403006,10,0.037401738,1.156813174
Selumetinib,1062,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,5.601928044,0.981489804,10,0.059722471,1.30181994
Selumetinib,1062,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,3.358644004,0.918487856,10,0.102287162,0.025001208
Selumetinib,1062,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,4.787997285,0.988673595,10,0.024120757,0.838551794
Selumetinib,1062,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,4.147144251,0.9633658,10,0.06148347,0.473794971
Selumetinib,1062,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,3.360914142,0.932652639,10,0.096670355,0.026293311
Selumetinib,1062,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,4.687035978,0.972331538,10,0.108746085,0.781087252
Selumetinib,1062,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,4.282244069,0.97723827,10,0.048317679,0.550690262
Selumetinib,1062,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,5.507224408,0.969452818,10,0.033846128,1.247917102
Selumetinib,1062,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,5.281990709,0.964345515,10,0.067594361,1.119719959
Selumetinib,1062,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,5.124292546,0.982182507,10,0.017367336,1.029962279
Selumetinib,1062,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,3.883359855,0.970362273,10,0.065547157,0.323655777
Selumetinib,1062,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,4.541051528,0.963579457,10,0.054575567,0.697996713
Selumetinib,1062,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,3.771041109,0.977518662,10,0.08224722,0.259726878
Selumetinib,1062,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,4.536707877,0.982432365,10,0.083780099,0.69552442
Selumetinib,1062,COR-L95,1297439,SCLC,lung,lung_small_cell_carcinoma,3.562573739,0.924607441,10,0.093490731,0.141072691
Selumetinib,1062,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,3.360510442,0.955812518,10,0.057521229,0.026063536
Selumetinib,1062,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,2.356435735,0.796661501,10,0.085018591,-0.545429584
Selumetinib,1062,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,4.100028769,0.969497539,10,0.114216893,0.446978068
Selumetinib,1062,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,2.78945299,0.910090807,10,0.13056417,-0.298967463
Selumetinib,1062,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,4.950348069,0.981422197,10,0.036674933,0.930957623
Selumetinib,1062,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,3.616007333,0.950507202,10,0.042015871,0.171485699
Selumetinib,1062,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,4.910116926,0.935662662,10,0.07679564,0.908059106
Dasatinib,1079,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,3.8792336,0.992861416,2,0.024993442,1.115281627
Dasatinib,1079,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,3.952865935,0.985209783,2,0.115064414,1.146964075
Dasatinib,1079,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,3.041937916,0.975151065,2,0.069768062,0.755010866
Dasatinib,1079,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,3.266885548,0.982600059,2,0.060292173,0.851801111
Dasatinib,1079,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,4.621954739,0.987535152,2,0.057606026,1.434858946
Dasatinib,1079,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,3.870435295,0.991201078,2,0.02970765,1.111495901
Dasatinib,1079,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,3.046485603,0.981019556,2,0.062676624,0.75696764
Dasatinib,1079,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,3.728825964,0.988814826,2,0.056121762,1.050564378
Dasatinib,1079,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,2.463051383,0.974787553,2,0.083072534,0.505928139
Dasatinib,1079,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,4.798202056,0.988908947,2,0.077599874,1.510694468
Dasatinib,1079,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,2.336216655,0.988703692,2,0.039558701,0.451353817
Dasatinib,1079,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.677499008,0.978911813,2,0.097877688,1.45875848
Dasatinib,1079,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,1.921591659,0.90426826,2,0.144619878,0.272949383
Dasatinib,1079,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,3.733573517,0.987916651,2,0.068706252,1.05260715
Dasatinib,1079,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,3.255488313,0.990859424,2,0.047731677,0.84689712
Dasatinib,1079,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,3.027868428,0.96459621,2,0.075314037,0.74895706
Dasatinib,1079,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,3.277328087,0.976235642,2,0.101506734,0.856294316
Dasatinib,1079,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,3.40508173,0.991019976,2,0.059673425,0.911264028
Dasatinib,1079,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,3.796703747,0.984252164,2,0.043126507,1.079770763
Dasatinib,1079,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,3.797414073,0.992776003,2,0.056858721,1.080076402
Dasatinib,1079,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,2.901351431,0.965366088,2,0.086717079,0.694519452
